num_leaves,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9
"((0:3236187.4297749368,(1:2670212.7659473,2:2670212.7659473):565974.6635084876):1759145.4925465067,3:4995332.922321443):0;",0.0,2670212.7659473,2670212.7659473,1.0,3236187.4297749368,565974.6635084876,4.0,1759145.4925465067,4995332.922321443
"(((0:5425531.914873,1:5425531.914873):702127.6595718,3:6127659.574444801):159574.4680845,2:6287234.042529301):0;",0.0,5425531.914873,5425531.914873,2.0,702127.6595718,6127659.574444801,3.0,159574.4680845,6287234.042529301
"((0:4063829.7872186,3:4063829.7872186):1442553.19148388,(1:3744680.8510496,2:3744680.8510496):1761702.12765288):0;",0.0,4063829.7872186,4063829.7872186,1.0,3744680.8510496,3744680.8510496,0.0,1442553.19148388,1761702.12765288
"(((0:5730496.454233544,3:5730496.454233544):214468.91031833395,2:5944965.363807197):188473.52840353912,1:6133438.892529884):0;",0.0,5730496.454233544,5730496.454233544,0.0,214468.91031833395,5944965.363807197,0.0,188473.52840353912,6133438.892529884
"((0:5116168.4191294955,(1:5042553.1914702,3:5042553.1914702):73615.22763801813):94550.68039325773,2:5210719.099980199):0;",0.0,5042553.1914702,5042553.1914702,2.0,5116168.4191294955,73615.22763801813,1.0,94550.68039325773,5210719.099980199
"((0:5031914.8935979,3:5031914.8935979):153191.48936112,(1:2138297.8723323,2:2138297.8723323):3046808.51062672):0;",0.0,5031914.8935979,5031914.8935979,1.0,2138297.8723323,2138297.8723323,0.0,153191.48936112,3046808.51062672
"((0:5053191.4893424995,3:5053191.4893424995):144680.85106328,(1:3202127.6595623,2:3202127.6595623):1995744.6808434802):0;",0.0,5053191.4893424995,5053191.4893424995,1.0,3202127.6595623,3202127.6595623,0.0,144680.85106328,1995744.6808434802
"(((0:3563829.7872205004,3:3563829.7872205004):617021.2765934,1:4180851.0638139006):813217.8744649949,2:4994068.938278895):0;",0.0,3563829.7872205004,3563829.7872205004,2.0,617021.2765934,4180851.0638139006,0.0,813217.8744649949,4994068.938278895
"((0:3861702.1276449,3:3861702.1276449):1819148.9361633,(1:4276595.7446646,2:4276595.7446646):1404255.3191436):0;",0.0,3861702.1276449,3861702.1276449,1.0,4276595.7446646,4276595.7446646,0.0,1819148.9361633,1404255.3191436
"(((2:1595744.680845,3:1595744.680845):665796.8411676828,0:2261541.5223318315):1207266.1638251997,1:3468807.685093201):0;",0.0,1595744.680845,1595744.680845,0.0,2261541.5223318315,665796.8411676828,2.0,1207266.1638251997,3468807.685093201
"((0:5461290.069128183,(1:5393617.0212561,3:5393617.0212561):67673.0476805939):94742.26674432083,2:5556032.336149099):0;",0.0,5393617.0212561,5393617.0212561,2.0,5461290.069128183,67673.0476805939,1.0,94742.26674432083,5556032.336149099
"(((0:2425531.9148844,3:2425531.9148844):1263297.8723356249,1:3688829.787220025):2445212.7659481554,2:6134042.55316818):0;",0.0,2425531.9148844,2425531.9148844,2.0,1263297.8723356249,3688829.787220025,0.0,2445212.7659481554,6134042.55316818
"(((1:4489361.7021106,2:4489361.7021106):61617.56460614884,0:4550979.267003983):104749.85981875089,3:4655729.1265780525):0;",0.0,4489361.7021106,4489361.7021106,1.0,4550979.267003983,61617.56460614884,4.0,104749.85981875089,4655729.1265780525
"(((0:4790780.141471157,3:4790780.141471157):980496.4539324443,1:5771276.59572275):2458510.63828853,2:8229787.23401128):0;",0.0,4790780.141471157,4790780.141471157,2.0,980496.4539324443,5771276.59572275,0.0,2458510.63828853,8229787.23401128
"(((1:2702127.6595642003,2:2702127.6595642003):2361702.1276506004,3:5063829.787214801):670212.7659549001,0:5734042.5531697):0;",0.0,2702127.6595642003,2702127.6595642003,1.0,2361702.1276506004,5063829.787214801,3.0,5734042.5531697,670212.7659549001
"(((2:5861702.127637301,0:5861702.127637301):2409417.12020361,3:8271119.24784091):557665.0503170298,1:8828784.29783879):0;",0.0,5861702.127637301,5861702.127637301,0.0,2409417.12020361,8271119.24784091,3.0,557665.0503170298,8828784.29783879
"((0:3425531.9148806003,3:3425531.9148806003):1493881.8127602807,(1:4595744.6808336,2:4595744.6808336):323669.04659451474):0;",0.0,3425531.9148806003,3425531.9148806003,1.0,4595744.6808336,4595744.6808336,0.0,1493881.8127602807,323669.04659451474
"(((0:4255319.1489200005,3:4255319.1489200005):1646276.5957384252,2:5901595.744658425):2979255.319137615,1:8880851.06379604):0;",0.0,4255319.1489200005,4255319.1489200005,0.0,1646276.5957384252,5901595.744658425,0.0,2979255.319137615,8880851.06379604
"((0:4085106.3829632,1:4085106.3829632):893617.0212732,(2:4829787.2340242,3:4829787.2340242):148936.1702122):0;",0.0,4829787.2340242,4829787.2340242,2.0,4085106.3829632,4085106.3829632,2.0,893617.0212732,148936.1702122
"((0:2968085.1063717,2:2968085.1063717):2003239.0095668558,(1:4840425.5318965,3:4840425.5318965):130898.58404205578):0;",0.0,4840425.5318965,4840425.5318965,0.0,2968085.1063717,2968085.1063717,1.0,2003239.0095668558,130898.58404205578
"((0:4787234.042535,2:4787234.042535):388170.01659426966,(1:3499999.9999867002,3:3499999.9999867002):1675404.0595681015):0;",0.0,3499999.9999867002,3499999.9999867002,0.0,4787234.042535,4787234.042535,1.0,388170.01659426966,1675404.0595681015
"(((0:4085106.3829632,2:4085106.3829632):1582446.8085046252,1:5667553.191467824):1455851.063824255,3:7123404.255292079):0;",0.0,4085106.3829632,4085106.3829632,0.0,1582446.8085046252,5667553.191467824,4.0,1455851.063824255,7123404.255292079
"(((1:2276595.7446722,0:2276595.7446722):3300531.914881075,2:5577127.6595532745):959042.5531878449,3:6536170.212741121):0;",0.0,2276595.7446722,2276595.7446722,2.0,3300531.914881075,5577127.6595532745,4.0,959042.5531878449,6536170.212741121
"((1:4157149.4329629266,(2:3999999.9999848,0:3999999.9999848):157149.43276536028):137505.75372288172,3:4294655.186153893):0;",0.0,3999999.9999848,3999999.9999848,0.0,157149.43276536028,4157149.4329629266,4.0,137505.75372288172,4294655.186153893
"(((1:2063829.7872262,0:2063829.7872262):874613.6497839105,3:2938443.437222876):1799545.3553123106,2:4737988.792535187):0;",0.0,2063829.7872262,2063829.7872262,2.0,874613.6497839105,2938443.437222876,3.0,1799545.3553123106,4737988.792535187
"((0:3691489.3616881003,1:3691489.3616881003):1357446.80850548,(2:3202127.6595623,3:3202127.6595623):1846808.51063128):0;",0.0,3202127.6595623,3202127.6595623,2.0,3691489.3616881003,3691489.3616881003,2.0,1357446.80850548,1846808.51063128
"(((0:4085106.3829632,3:4085106.3829632):29409.194095632927,1:4114515.5765801095):25487.968223307398,2:4140003.545728949):0;",0.0,4085106.3829632,4085106.3829632,2.0,29409.194095632927,4114515.5765801095,0.0,25487.968223307398,4140003.545728949
"((0:2886524.822329457,2:2886524.822329457):1498581.5606326032,(1:3734042.5531773004,3:3734042.5531773004):651063.82978476):0;",0.0,3734042.5531773004,3734042.5531773004,0.0,2886524.822329457,2886524.822329457,1.0,1498581.5606326032,651063.82978476
"(0:5632365.4840211505,((1:4180851.0638139006,3:4180851.0638139006):1361702.1276544002,2:5542553.1914683):89812.2920741268):0;",0.0,4180851.0638139006,4180851.0638139006,1.0,1361702.1276544002,5542553.1914683,1.0,5632365.4840211505,89812.2920741268
"((0:3336879.4329660432,3:3336879.4329660432):2348226.9499910767,(1:1595744.680845,2:1595744.680845):4089361.70211212):0;",0.0,3336879.4329660432,3336879.4329660432,1.0,1595744.680845,1595744.680845,0.0,2348226.9499910767,4089361.70211212
"(((0:5010638.297853299,3:5010638.297853299):411229.286700565,2:5421867.585085779):619881.802231687,1:6041749.387211084):0;",0.0,5010638.297853299,5010638.297853299,0.0,411229.286700565,5421867.585085779,0.0,619881.802231687,6041749.387211084
"(0:4330503.054238864,((1:2840425.5319041,3:2840425.5319041):200951.126807747,2:3041376.658499081):1289126.3957397821):0;",0.0,2840425.5319041,2840425.5319041,1.0,200951.126807747,3041376.658499081,1.0,4330503.054238864,1289126.3957397821
"(((2:2819893.7084999224,0:2819893.7084999224):422194.2287217999,3:3242087.9372217227):397156.9902112568,1:3639244.9276457457):0;",0.0,2819893.7084999224,2819893.7084999224,0.0,422194.2287217999,3242087.9372217227,3.0,397156.9902112568,3639244.9276457457
"(((0:5741134.752105843,1:5741134.752105843):790912.7111672073,2:6532047.462741136):180824.54999931285,3:6712872.012740449):0;",0.0,5741134.752105843,5741134.752105843,2.0,790912.7111672073,6532047.462741136,4.0,180824.54999931285,6712872.012740449
"((0:4114656.7265801094,(1:4106382.9787078,3:4106382.9787078):8273.748011670688):11583.24721272194,2:4126239.9744524057):0;",0.0,4106382.9787078,4106382.9787078,2.0,4114656.7265801094,8273.748011670688,1.0,11583.24721272194,4126239.9744524057
"((0:6191489.361678599,3:6191489.361678599):1599999.9999939199,(1:5351063.8297669,2:5351063.8297669):2440425.53190562):0;",0.0,6191489.361678599,6191489.361678599,1.0,5351063.8297669,5351063.8297669,0.0,1599999.9999939199,2440425.53190562
"((1:3414893.6170083,2:3414893.6170083):855096.0562733464,(0:3414893.6170083,3:3414893.6170083):855096.0562733464):0;",0.0,3414893.6170083,3414893.6170083,1.0,3414893.6170083,3414893.6170083,0.0,855096.0562733464,855096.0562733464
"((1:2543050.521266932,0:2543050.521266932):2504056.3872245275,(2:3202127.6595623,3:3202127.6595623):1844979.2489291593):0;",0.0,3202127.6595623,3202127.6595623,2.0,2543050.521266932,2543050.521266932,2.0,2504056.3872245275,1844979.2489291593
"(((1:4776595.7446627,3:4776595.7446627):230139.26425444463,2:5006735.008491613):527571.5669128889,0:5534306.575510885):0;",0.0,4776595.7446627,4776595.7446627,1.0,230139.26425444463,5006735.008491613,1.0,5534306.575510885,527571.5669128889
"(((0:2390070.9223313434,3:2390070.9223313434):647163.1205294557,1:3037234.04254165):1149999.99999563,2:4187234.0425372804):0;",0.0,2390070.9223313434,2390070.9223313434,2.0,647163.1205294557,3037234.04254165,0.0,1149999.99999563,4187234.0425372804
"(((0:3135133.694668938,3:3135133.6957327677):257869.64287136053,1:3393003.338284979):602250.3961679243,2:3995253.7340273713):0;",0.0,3135133.694668938,3135133.6957327677,2.0,257869.64287136053,3393003.338284979,0.0,602250.3961679243,3995253.7340273713
"((0:6414893.6169969,3:6414893.6169969):332623.29393490625,(1:4287234.042536899,2:4287234.042536899):2460282.8680757573):0;",0.0,6414893.6169969,6414893.6169969,1.0,4287234.042536899,4287234.042536899,0.0,332623.29393490625,2460282.8680757573
"((1:3468085.1063698,2:3468085.1063698):432211.3239345278,(0:3468085.1063698,3:3468085.1063698):432211.3239345278):0;",0.0,3468085.1063698,3468085.1063698,1.0,3468085.1063698,3468085.1063698,0.0,432211.3239345278,432211.3239345278
"(((0:6414893.6169969,3:6414893.6169969):495709.42329598864,2:6910603.040399271):429614.8335090058,1:7340217.873376362):0;",0.0,6414893.6169969,6414893.6169969,0.0,495709.42329598864,6910603.040399271,0.0,429614.8335090058,7340217.873376362
"(((1:3351063.8297745,2:3351063.8297745):865248.2269116057,0:4216312.056366957):766265.6915928328,3:4982577.747853407):0;",0.0,3351063.8297745,3351063.8297745,1.0,4216312.056366957,865248.2269116057,4.0,766265.6915928328,4982577.747853407
"((0:4737588.652109657,3:4737588.652109657):1375177.3053139232,(1:4287234.042536899,2:4287234.042536899):1825531.9148866802):0;",0.0,4737588.652109657,4737588.652109657,1.0,4287234.042536899,4287234.042536899,0.0,1375177.3053139232,1825531.9148866802
"(((2:2744680.8510534,3:2744680.8510534):1187104.7733997444,0:3931785.624453144):1415770.5351010032,1:5347556.159554148):0;",0.0,2744680.8510534,2744680.8510534,0.0,3931785.624453144,1187104.7733997444,2.0,1415770.5351010032,5347556.159554148
"((0:1988472.1372264866,(1:1499999.9999943,2:1499999.9999943):488472.1369130374):5061880.040406297,3:7050352.177632783):0;",0.0,1499999.9999943,1499999.9999943,1.0,1988472.1372264866,488472.1369130374,4.0,5061880.040406297,7050352.177632783
"(((1:3095744.6808392997,2:3095744.6808392997):1127525.2840382685,0:4223269.964877568):1219175.7946762182,3:5442445.758489957):0;",0.0,3095744.6808392997,3095744.6808392997,1.0,4223269.964877568,1127525.2840382685,4.0,1219175.7946762182,5442445.758489957
"(((0:5897163.120190357,2:5897163.120190357):658687.9432953693,1:6555851.063804875):490572.0678704763,3:7046423.131888118):0;",0.0,5897163.120190357,5897163.120190357,0.0,658687.9432953693,6555851.063804875,4.0,490572.0678704763,7046423.131888118
"((1:3999999.9999848,3:3999999.9999848):182860.46106313492,(2:3999999.9999848,0:3999999.9999848):182860.46106313492):0;",0.0,3999999.9999848,3999999.9999848,0.0,3999999.9999848,3999999.9999848,1.0,182860.46106313492,182860.46106313492
"(0:3825716.290410994,((1:1776595.7446741,2:1776595.7446741):447115.8036153223,3:2223711.5478638904):1602004.742547104):0;",0.0,1776595.7446741,1776595.7446741,1.0,447115.8036153223,2223711.5478638904,3.0,3825716.290410994,1602004.742547104
"(((0:4223404.2553031,2:4223404.2553031):254560.58212669226,1:4477964.837217026):5363981.501043446,3:9841946.338260474):0;",0.0,4223404.2553031,4223404.2553031,0.0,254560.58212669226,4477964.837217026,4.0,5363981.501043446,9841946.338260474
"(((0:2318501.0191401257,2:2318501.0191401257):513459.85170017654,3:2831960.8702020044):345596.2826582612,1:3177557.153179415):0;",0.0,2318501.0191401257,2318501.0191401257,0.0,513459.85170017654,2831960.8702020044,3.0,345596.2826582612,3177557.153179415
"((0:1597515.6510577593,(2:1414893.6170159,3:1414893.6170159):182622.03404185924):1389007.50850536,1:2986523.1595631195):0;",0.0,1414893.6170159,1414893.6170159,0.0,1597515.6510577593,182622.03404185924,2.0,1389007.50850536,2986523.1595631195
"((1:4172745.5606224416,(0:3734042.5531773004,3:3734042.5531773004):438703.00755152444):2634245.121266586,2:6806990.681889027):0;",0.0,3734042.5531773004,3734042.5531773004,2.0,438703.00755152444,4172745.5606224416,0.0,2634245.121266586,6806990.681889027
"((3:3418592.4404125414,(1:3202127.6595623,2:3202127.6595623):216464.78074385828):129878.86851014476,0:3548471.308497154):0;",0.0,3202127.6595623,3202127.6595623,1.0,216464.78074385828,3418592.4404125414,3.0,3548471.308497154,129878.86851014476
"(((0:4177304.9648777433,1:4177304.9648777433):520900.4058490845,3:4698205.370194913):2639082.3297772054,2:7337287.701035948):0;",0.0,4177304.9648777433,4177304.9648777433,2.0,520900.4058490845,4698205.370194913,3.0,2639082.3297772054,7337287.701035948
"(((0:5053191.4893424995,3:5053191.4893424995):1542553.1914835,2:6595744.680826):282731.9144670107,1:6878476.595718543):0;",0.0,5053191.4893424995,5053191.4893424995,0.0,1542553.1914835,6595744.680826,0.0,282731.9144670107,6878476.595718543
"(0:7290221.175504212,((1:4276595.7446646,2:4276595.7446646):111361.53457404491,3:4387957.27870673):2902263.896797482):0;",0.0,4276595.7446646,4276595.7446646,1.0,111361.53457404491,4387957.27870673,3.0,7290221.175504212,2902263.896797482
"((0:4804964.539343444,3:4804964.539343444):4575780.125514527,(1:9117021.2765611,2:9117021.2765611):263723.3882968702):0;",0.0,4804964.539343444,4804964.539343444,1.0,9117021.2765611,9117021.2765611,0.0,4575780.125514527,263723.3882968702
"(0:4311291.373387873,((1:2489361.7021182002,2:2489361.7021182002):1351063.8297821002,3:3840425.5319003):470865.8415939554):0;",0.0,2489361.7021182002,2489361.7021182002,1.0,1351063.8297821002,3840425.5319003,3.0,4311291.373387873,470865.8415939554
"(0:3830490.625517359,(1:3790780.141474957,(2:2702127.6595642003,3:2702127.6595642003):1088652.4819107568):39710.483808359735):0;",0.0,2702127.6595642003,2702127.6595642003,1.0,3790780.141474957,1088652.4819107568,2.0,3830490.625517359,39710.483808359735
"((0:5618925.353170138,2:5618925.353170138):722642.624571722,(1:5904255.319126501,3:5904255.319126501):437312.6589345084):0;",0.0,5904255.319126501,5904255.319126501,0.0,5618925.353170138,5618925.353170138,1.0,722642.624571722,437312.6589345084
"((0:6340425.5318908,1:6340425.5318908):1655319.1489298802,(2:5361702.127639201,3:5361702.127639201):2634042.55318148):0;",0.0,5361702.127639201,5361702.127639201,2.0,6340425.5318908,6340425.5318908,2.0,1655319.1489298802,2634042.55318148
"((0:4641843.971258956,1:4641843.971258956):619858.1560614744,(2:3744680.8510496,3:3744680.8510496):1517021.2765899799):0;",0.0,3744680.8510496,3744680.8510496,2.0,4641843.971258956,4641843.971258956,2.0,619858.1560614744,1517021.2765899799
"((0:6138297.8723171,(1:4776595.7446627,3:4776595.7446627):1361702.1276544002):553191.4893596,2:6691489.3616766995):0;",0.0,4776595.7446627,4776595.7446627,2.0,6138297.8723171,1361702.1276544002,1.0,553191.4893596,6691489.3616766995
"(((0:3734042.5531773004,3:3734042.5531773004):561498.3704233982,1:4295540.923387933):685572.6663803735,2:4981113.590406604):0;",0.0,3734042.5531773004,3734042.5531773004,2.0,561498.3704233982,4295540.923387933,0.0,685572.6663803735,4981113.590406604
"(((0:4223404.2553031,3:4223404.2553031):305177.4777647978,2:4528581.732961515):264487.14733942045,1:4793068.88083285):0;",0.0,4223404.2553031,4223404.2553031,0.0,305177.4777647978,4528581.732961515,0.0,264487.14733942045,4793068.88083285
"(((0:5468085.106362199,2:5468085.106362199):88057.35628689943,1:5556142.462744844):461111.9329769712,3:6017254.3957218155):0;",0.0,5468085.106362199,5468085.106362199,0.0,88057.35628689943,5556142.462744844,4.0,461111.9329769712,6017254.3957218155
"(0:5925531.9148711,(1:4372340.4255153,(2:2999999.9999886,3:2999999.9999886):1372340.4255267):1553191.4893558):0;",0.0,2999999.9999886,2999999.9999886,1.0,4372340.4255153,1372340.4255267,2.0,5925531.9148711,1553191.4893558
"(((0:4925531.914874899,2:4925531.914874899):1095744.6808469002,1:6021276.5957218):4010638.2978571,3:10031914.8935789):0;",0.0,4925531.914874899,4925531.914874899,0.0,1095744.6808469002,6021276.5957218,4.0,4010638.2978571,10031914.8935789
"((0:6311548.754231335,3:6311548.754231335):1726444.327653014,(1:4287234.042536899,2:4287234.042536899):3750759.040411279):0;",0.0,6311548.754231335,6311548.754231335,1.0,4287234.042536899,4287234.042536899,0.0,1726444.327653014,3750759.040411279
"((0:3627659.5744543,3:3627659.5744543):2468085.1063736,(1:3202127.6595623,2:3202127.6595623):2893617.0212656003):0;",0.0,3627659.5744543,3627659.5744543,1.0,3202127.6595623,3202127.6595623,0.0,2468085.1063736,2893617.0212656003
"((0:5113475.177640143,2:5113475.177640143):2589135.309564629,(1:7340425.531887,3:7340425.531887):362184.9544667088):0;",0.0,7340425.531887,7340425.531887,0.0,5113475.177640143,5113475.177640143,1.0,2589135.309564629,362184.9544667088
